설치년도,시도,군구,주소,충전소명,시설구분(대),시설구분(소),기종(대),기종(소),운영기관(대),운영기관(소),급속충전량,충전기타입,이용자제한,위도경도
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교(강릉캠퍼스),교육문화시설,학교,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.7657332,128.8702174"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교(강릉캠퍼스),교육문화시설,학교,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.7657332,128.8702174"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교(강릉캠퍼스),교육문화시설,학교,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.7657332,128.8702174"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교(강릉캠퍼스),교육문화시설,학교,급속,DC콤보,타기관,GS차지비,,DC콤보,이용자제한,"37.7657332,128.8702174"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교(강릉캠퍼스),교육문화시설,학교,급속,DC콤보,타기관,GS차지비,,DC콤보,이용자제한,"37.7657332,128.8702174"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 해안로 1166,해양과학교육원(강릉원주대학교),공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.8509735,128.8616347"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 해안로 1166,해양과학교육원(강릉원주대학교),공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.8509735,128.8616347"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 해안로 1166,해양과학교육원(강릉원주대학교),공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.8509735,128.8616347"
2019,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 오리나루2길 25,주문진라일플로리스4차아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용자제한,"37.9000937,128.8313005"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 동해대로 3288-18,춘천지방법원강릉지원,공공시설,공공기관,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7853466,128.8770836"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 동해대로 3288-18,춘천지방법원강릉지원,공공시설,공공기관,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7853466,128.8770836"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 동해대로 3288-18,춘천지방법원강릉지원,공공시설,공공기관,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7853466,128.8770836"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 동해대로 3288-18,춘천지방법원강릉지원,공공시설,공공기관,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7853466,128.8770836"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 동해대로 3288-18,춘천지방법원강릉지원,공공시설,공공기관,완속,AC완속,타기관,GS차지비,,AC완속,이용가능,"37.7853466,128.8770836"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 536,라카이리조트,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.805312129,128.90434178"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 536,라카이리조트,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.805312129,128.90434178"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 536,라카이리조트,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.805312129,128.90434178"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 536,라카이리조트,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.805312129,128.90434178"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 536,라카이리조트,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.805312129,128.90434178"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 536,라카이리조트,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.805312129,128.90434178"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 536,라카이리조트,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.805312129,128.90434178"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 536,라카이리조트,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.805312129,128.90434178"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 536,라카이리조트,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.805312129,128.90434178"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 536,라카이리조트,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.805312129,128.90434178"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 7,강릉원주대학교,공동주택시설,아파트,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.765694933,128.87000483"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 방동길 38,강릉아산병원,근린생활시설,병원,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.81843,128.85784"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 방동길 38,강릉아산병원,근린생활시설,병원,급속,DC차데모+AC3상+DC콤보,타기관,GS차지비,,DC차데모+AC3상+DC콤보,이용가능,"37.81843,128.85784"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 307,세인트존스호텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.7912808,128.9209314"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 307,세인트존스호텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.7912808,128.9209314"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 307,세인트존스호텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.7912808,128.9209314"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 307,세인트존스호텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.7912808,128.9209314"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 307,세인트존스호텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.7912808,128.9209314"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 307,세인트존스호텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.7912808,128.9209314"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 307,세인트존스호텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.7912808,128.9209314"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 307,세인트존스호텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.7912808,128.9209314"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 307,세인트존스호텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),GS차지비,,AC완속,이용가능,"37.7912808,128.9209314"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 307,세인트존스호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.7912808,128.9209314"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 307,세인트존스호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.7912808,128.9209314"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 307,세인트존스호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.7912808,128.9209314"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 진리항구2길 5,컨피네스오션스위트호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.836606953,128.87462117"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 진리항구2길 5,컨피네스오션스위트호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.836606953,128.87462117"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 진리항구2길 5,컨피네스오션스위트호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.836606953,128.87462117"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 진리항구2길 5,컨피네스오션스위트호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.836606953,128.87462117"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 진리항구2길 5,컨피네스오션스위트호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.836606953,128.87462117"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 진리항구2길 5,컨피네스오션스위트호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.836606953,128.87462117"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 진리항구2길 5,컨피네스오션스위트호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.836606953,128.87462117"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 32,파인아트라벨호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.775644895,128.94202570"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 32,파인아트라벨호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.775644895,128.94202570"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 32,파인아트라벨호텔,상업시설,숙박시설,완속,AC완속,타기관,GS차지비,,AC완속,이용자제한,"37.775644895,128.94202570"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 공회당길 7-13,와우파크,기타시설,기타,완속,AC완속,타기관,쿨사인,,AC완속,이용가능,"37.8410451,128.8724917"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 공회당길 7-13,와우파크,기타시설,기타,완속,AC완속,타기관,쿨사인,,AC완속,이용가능,"37.8410451,128.8724917"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로 2478,방송통신대학교 강릉시학습관 (완속충전기),교육문화시설,학교,완속,AC완속,타기관,아이온커뮤니케이션즈,,AC완속,이용가능,"37.7749023,128.9303131"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 헌화로 920-16,강릉 솔라뷰호텔,상업시설,숙박시설,완속,AC완속,타기관,뉴텍솔루션,,AC완속,이용가능,"37.68260128,129.0429014"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 헌화로 920-16,강릉 솔라뷰호텔,상업시설,숙박시설,완속,AC완속,타기관,뉴텍솔루션,,AC완속,이용가능,"37.68260128,129.0429014"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 헌화로 920-16,강릉 솔라뷰호텔,상업시설,숙박시설,완속,AC완속,타기관,뉴텍솔루션,,AC완속,이용가능,"37.68260128,129.0429014"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 헌화로 920-16,강릉 솔라뷰호텔,상업시설,숙박시설,완속,AC완속,타기관,뉴텍솔루션,,AC완속,이용가능,"37.68260128,129.0429014"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 노암등길 39,강릉 교육청,공공시설,관공서,완속,AC완속,타기관,뉴텍솔루션,,AC완속,이용가능,"37.745669876,128.9002116"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 송정길 43,강릉 오성학교,공공시설,관공서,완속,AC완속,타기관,뉴텍솔루션,,AC완속,이용가능,"37.77929140,128.9306366"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2018,강원특별자치도,강릉시,강원특별자치도 강릉시 송정동 612-2,이마트 강릉점(야외1층주차장),상업시설,마트(쇼핑몰),급속,DC차데모+DC콤보,타기관,SK일렉링크,,DC차데모+DC콤보,이용가능,"37.7714106,128.9235013"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 강릉대로 386,기아자동차 신강릉지점,차량정비시설,서비스센터,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7687734,128.9082636"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 율곡로 3081,북강릉서비스기아오토큐,차량정비시설,서비스센터,완속,AC완속,타기관(보조금),SK일렉링크,,AC완속,이용자제한,"37.776456,128.88671"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 강릉대로 426,현대 강릉북부지점(현대차 전용),공동주택시설,사업장(사옥),급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용자제한,"37.7716035,128.910991"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 강릉대로 426,현대 강릉북부지점(현대차 전용),공동주택시설,사업장(사옥),급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용자제한,"37.7716035,128.910991"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로 2386,롯데칠성 강릉지점(직원 전용),공동주택시설,사업장(사옥),완속,AC완속,타기관,SK일렉링크,,AC완속,이용자제한,"37.7709371,128.9215308"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강변로 534,강릉시민택시협동조합(외부인이용가능입구좌측,기타시설,기타,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7657267,128.9186116"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강변로 534,강릉시민택시협동조합(외부인이용가능입구좌측,기타시설,기타,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7657267,128.9186116"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강변로 534,강릉시민택시협동조합(외부인이용가능입구좌측,기타시설,기타,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7657267,128.9186116"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강변로 534,강릉시민택시협동조합(외부인이용가능입구좌측,기타시설,기타,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7657267,128.9186116"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 성덕로 126,현대블루핸즈 현대강남정비센타,차량정비시설,서비스센터,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7641982,128.9384226"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 성덕로 126,현대블루핸즈 현대강남정비센타,차량정비시설,서비스센터,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7641982,128.9384226"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강변로 636-5,강릉개인택시충전소,공동주택시설,사업장(사옥),급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.76904910,128.92949033"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강변로 636-5,강릉개인택시충전소,공동주택시설,사업장(사옥),급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.76904910,128.92949033"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강변로 636-5,강릉개인택시충전소,공동주택시설,사업장(사옥),급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.76904910,128.92949033"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강변로 636-5,강릉개인택시충전소,공동주택시설,사업장(사옥),급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.76904910,128.92949033"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 158-17,동양이앤아이,공동주택시설,사업장(사옥),완속,AC완속,타기관,SK일렉링크,,AC완속,이용가능,"37.8078172,128.8552784"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 158-17,동양이앤아이,공동주택시설,사업장(사옥),완속,AC완속,타기관,SK일렉링크,,AC완속,이용가능,"37.8078172,128.8552784"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 158-17,동양이앤아이,공동주택시설,사업장(사옥),완속,AC완속,타기관,SK일렉링크,,AC완속,이용가능,"37.8078172,128.8552784"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 158-17,동양이앤아이,공동주택시설,사업장(사옥),완속,AC완속,타기관,SK일렉링크,,AC완속,이용가능,"37.8078172,128.8552784"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 158-17,동양이앤아이,공동주택시설,사업장(사옥),완속,AC완속,타기관,SK일렉링크,,AC완속,이용가능,"37.8078172,128.8552784"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 158-17,동양이앤아이,공동주택시설,사업장(사옥),급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.8078172,128.8552784"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 과학단지로 158-17,동양이앤아이,공동주택시설,사업장(사옥),급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.8078172,128.8552784"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강변로 534,강릉시민택시협동조합(외부인이용가능입구우,공동주택시설,사업장(사옥),급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7657267,128.9186115"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강변로 534,강릉시민택시협동조합(외부인이용가능입구우,공동주택시설,사업장(사옥),급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7657267,128.9186115"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 동해고속도로 320,옥계휴게소 (속초),휴게시설,고속도로 휴게소,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.616167236,129.06011403"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 동해고속도로 320,옥계휴게소 (속초),휴게시설,고속도로 휴게소,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.616167236,129.06011403"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 성산면 영동고속도로 232,대관령 강릉휴게소 (강릉),휴게시설,고속도로 휴게소,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7573566,128.8066236"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 성산면 영동고속도로 232,대관령 강릉휴게소 (강릉),휴게시설,고속도로 휴게소,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7573566,128.8066236"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 성산면 영동고속도로 231-1,대관령 강릉휴게소 (인천),휴게시설,고속도로 휴게소,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7586042,128.8045105"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 성산면 영동고속도로 231-1,대관령 강릉휴게소 (인천),휴게시설,고속도로 휴게소,급속,DC콤보,타기관,SK일렉링크,,DC콤보,이용가능,"37.7586042,128.8045105"
