시도,시군구,본부,사업소,충전소ID,충전소명,주소,충전기ID,충전기명,용도,충전기용량,충전방식,충전기구분,충전량,충전시간,충전분,충전종료일자,충전시작시각,충전종료시각
강원도,강릉시,강원,강릉,2439,교2동주민센터,"강원도 강릉시 율곡로 2974 (교동, 교2동주민센터)",6677,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,25.07,1,0,20240108,2024.1.8 13:59,2024.1.8 14:59
강원도,강릉시,강원,강릉,2393,삼우골든아파트,"강원도 강릉시 용지각길20번길 8 (포남동, 삼우골든맨션아파트)",6556,완속01,아파트용,7,BC타입5핀(완속),완속,11.26,3,57,20240108,2024.1.8 11:07,2024.1.8 15:05
강원도,강릉시,강원,강릉,3383,보헤미안박이추 커피공장,강원도 강릉시 사천면 해안로 1107 (사천진리),8672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,13.78,1,23,20240108,2024.1.8 13:44,2024.1.8 15:07
강원도,강릉시,강원,강릉,2909,홍제힐스테이트,강원도 강릉시 토성로 39,7715,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,6.21,0,10,20240108,2024.1.8 14:58,2024.1.8 15:09
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12247,급속04,공용,100,DC콤보(급속),급속,4.8,0,19,20240108,2024.1.8 14:55,2024.1.8 15:14
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,13.73,0,49,20240108,2024.1.8 14:35,2024.1.8 15:25
강원도,강릉시,강원,강릉,42,강릉특별지사,강원도 강릉시 강릉대로 563 (포남동),78,완속01,업무용,7,C타입5핀(완속),완속,5.37,0,48,20240108,2024.1.8 14:37,2024.1.8 15:26
강원도,강릉시,강원,강릉,2099,강남동주민센터,강원도 강릉시 남부로 232,5948,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,30.85,0,50,20240108,2024.1.8 14:38,2024.1.8 15:28
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6670,급속02,공용,50,DC차데모+DC콤보+AC3상(급속),급속,40.25,0,56,20240108,2024.1.8 14:34,2024.1.8 15:31
강원도,강릉시,강원,강릉,2392,강릉 교동2차현대아파트,"강원도 강릉시 교동광장로 138-13 (교동, 교동 2차 현대아파트)",6555,완속01,아파트용,7,BC타입5핀(완속),완속,41.77,6,42,20240108,2024.1.8 9:00,2024.1.8 15:42
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,38.42,1,0,20240108,2024.1.8 14:53,2024.1.8 15:54
강원도,강릉시,강원,강릉,2436,홍제동 공영주차장,강원도 강릉시 홍제동 157,6674,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,9.82,0,15,20240108,2024.1.8 15:40,2024.1.8 15:56
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11343,급속02,공용,100,DC콤보(급속),급속,33.52,1,2,20240108,2024.1.8 15:01,2024.1.8 16:04
강원도,강릉시,강원,강릉,2101,강릉축협 하나로마트,강원도 강릉시 용지로 20 (입암동),5950,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,30.85,0,46,20240108,2024.1.8 15:51,2024.1.8 16:37
강원도,강릉시,강원,강릉,1452,청송 아파트,"강원도 강릉시 하평2길 6 (포남동, 청송아파트 상가)",4329,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,7.72,0,47,20240108,2024.1.8 15:54,2024.1.8 16:42
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12247,급속04,공용,100,DC콤보(급속),급속,29.99,1,0,20240108,2024.1.8 15:45,2024.1.8 16:45
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11342,급속01,공용,100,DC콤보(급속),급속,14.42,1,3,20240108,2024.1.8 15:49,2024.1.8 16:52
강원도,강릉시,강원,강릉,2107,해람중학교옆 공영주차장,강원도 강릉시 명주로35번길 5 (용강동),5958,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,19.64,0,38,20240108,2024.1.8 16:19,2024.1.8 16:57
강원도,강릉시,강원,강릉,2104,송정동주민센터,강원도 강릉시 송정동 161-2,5953,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,21.47,0,44,20240108,2024.1.8 16:15,2024.1.8 16:59
강원도,강릉시,강원,강릉,2436,홍제동 공영주차장,강원도 강릉시 홍제동 157,6674,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,39.24,0,55,20240108,2024.1.8 16:06,2024.1.8 17:01
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5955,급속02,공용,50,DC차데모+DC콤보+AC3상(급속),급속,6.17,0,15,20240108,2024.1.8 17:02,2024.1.8 17:18
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,1.94,0,13,20240108,2024.1.8 17:09,2024.1.8 17:23
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12245,급속02,공용,100,DC콤보(급속),급속,22.65,1,0,20240108,2024.1.8 16:33,2024.1.8 17:33
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6670,급속02,공용,50,DC차데모+DC콤보+AC3상(급속),급속,38.12,1,0,20240108,2024.1.8 16:45,2024.1.8 17:45
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12247,급속04,공용,100,DC콤보(급속),급속,12.42,0,29,20240108,2024.1.8 17:16,2024.1.8 17:46
강원도,강릉시,강원,강릉,2436,홍제동 공영주차장,강원도 강릉시 홍제동 157,6674,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,2.78,0,4,20240108,2024.1.8 17:43,2024.1.8 17:47
강원도,강릉시,강원,강릉,2104,송정동주민센터,강원도 강릉시 송정동 161-2,5953,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,10.63,0,47,20240108,2024.1.8 17:00,2024.1.8 17:48
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5954,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,5.84,0,28,20240108,2024.1.8 17:20,2024.1.8 17:48
강원도,강릉시,강원,강릉,42,강릉특별지사,강원도 강릉시 강릉대로 563 (포남동),77,급속01,업무용,50,DC차데모+DC콤보+AC3상(급속),급속,29.53,1,21,20240108,2024.1.8 16:29,2024.1.8 17:50
강원도,강릉시,강원,강릉,2099,강남동주민센터,강원도 강릉시 남부로 232,5948,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,10.5,0,55,20240108,2024.1.8 16:55,2024.1.8 17:51
강원도,강릉시,강원,강릉,2103,성덕동주민센터,강원도 강릉시 성덕포남로 115 (입암동),5952,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,11.08,1,0,20240108,2024.1.8 16:52,2024.1.8 17:52
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,30.15,0,45,20240108,2024.1.8 17:24,2024.1.8 18:10
강원도,강릉시,강원,강릉,3716,강원도교육연수원,"강원도 강릉시 강릉대로587번길 42 (초당동, 강원도교육연수원)",9437,급속01,공용,50,DC콤보(급속),급속,22.54,0,32,20240108,2024.1.8 17:38,2024.1.8 18:10
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5955,급속02,공용,50,DC차데모+DC콤보+AC3상(급속),급속,27.18,1,0,20240108,2024.1.8 17:20,2024.1.8 18:20
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11343,급속02,공용,100,DC콤보(급속),급속,36.43,0,54,20240108,2024.1.8 17:32,2024.1.8 18:27
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12244,급속01,공용,100,DC콤보(급속),급속,40.21,1,0,20240108,2024.1.8 17:51,2024.1.8 18:51
강원도,강릉시,강원,강릉,2099,강남동주민센터,강원도 강릉시 남부로 232,5948,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,42.17,1,0,20240108,2024.1.8 17:55,2024.1.8 18:55
강원도,강릉시,강원,강릉,2102,강원양돈농협 하나로마트,강원도 강릉시 솔올로 9 (교동),5951,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,10.58,0,26,20240108,2024.1.8 18:32,2024.1.8 18:59
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12246,급속03,공용,100,DC콤보(급속),급속,26.38,0,27,20240108,2024.1.8 18:32,2024.1.8 18:59
강원도,강릉시,강원,강릉,42,강릉특별지사,강원도 강릉시 강릉대로 563 (포남동),78,완속01,업무용,7,C타입5핀(완속),완속,18.67,3,1,20240108,2024.1.8 16:08,2024.1.8 19:10
강원도,강릉시,강원,강릉,2394,서희스타힐스리버파크,"강원도 강릉시 회산로 344 (회산동, 서희스타힐스 리버파크 아파트)",6557,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,14.65,1,0,20240108,2024.1.8 18:14,2024.1.8 19:15
강원도,강릉시,강원,강릉,2909,홍제힐스테이트,강원도 강릉시 토성로 39,7714,완속01,아파트용,7,BC타입5핀(완속),완속,8.33,2,47,20240108,2024.1.8 16:31,2024.1.8 19:18
강원도,강릉시,강원,강릉,2392,강릉 교동2차현대아파트,"강원도 강릉시 교동광장로 138-13 (교동, 교동 2차 현대아파트)",6554,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,51.81,1,0,20240108,2024.1.8 18:27,2024.1.8 19:27
강원도,강릉시,강원,강릉,2101,강릉축협 하나로마트,강원도 강릉시 용지로 20 (입암동),5950,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,12.34,0,26,20240108,2024.1.8 19:15,2024.1.8 19:42
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9055,완속04,아파트용,7,BC타입5핀(완속),완속,8.64,1,36,20240108,2024.1.8 18:19,2024.1.8 19:55
강원도,강릉시,강원,강릉,2102,강원양돈농협 하나로마트,강원도 강릉시 솔올로 9 (교동),5951,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,9.72,0,33,20240108,2024.1.8 19:25,2024.1.8 19:59
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,23.92,0,30,20240108,2024.1.8 19:47,2024.1.8 20:18
강원도,강릉시,강원,강릉,2099,강남동주민센터,강원도 강릉시 남부로 232,5948,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,49.3,0,59,20240108,2024.1.8 19:32,2024.1.8 20:31
강원도,강릉시,강원,강릉,2394,서희스타힐스리버파크,"강원도 강릉시 회산로 344 (회산동, 서희스타힐스 리버파크 아파트)",6557,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,15.31,0,57,20240108,2024.1.8 19:37,2024.1.8 20:35
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12247,급속04,공용,100,DC콤보(급속),급속,13.62,1,0,20240108,2024.1.8 19:40,2024.1.8 20:40
강원도,강릉시,강원,강릉,2392,강릉 교동2차현대아파트,"강원도 강릉시 교동광장로 138-13 (교동, 교동 2차 현대아파트)",6554,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,42.97,1,0,20240108,2024.1.8 19:51,2024.1.8 20:51
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12247,급속04,공용,100,DC콤보(급속),급속,6.04,0,28,20240108,2024.1.8 20:44,2024.1.8 21:12
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9823,완속06,아파트용,7,BC타입5핀(완속),완속,12.77,2,45,20240108,2024.1.8 19:44,2024.1.8 22:29
강원도,강릉시,강원,강릉,2392,강릉 교동2차현대아파트,"강원도 강릉시 교동광장로 138-13 (교동, 교동 2차 현대아파트)",6555,완속01,아파트용,7,BC타입5핀(완속),완속,45.59,6,54,20240108,2024.1.8 15:43,2024.1.8 22:38
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9820,완속03,아파트용,7,BC타입5핀(완속),완속,25.42,3,53,20240108,2024.1.8 19:02,2024.1.8 22:55
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9822,완속05,아파트용,7,BC타입5핀(완속),완속,11.22,1,58,20240108,2024.1.8 21:03,2024.1.8 23:01
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,49.61,1,0,20240108,2024.1.8 22:04,2024.1.8 23:04
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12246,급속03,공용,100,DC콤보(급속),급속,60,1,0,20240108,2024.1.8 22:12,2024.1.8 23:12
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9818,완속01,아파트용,7,BC타입5핀(완속),완속,13.26,2,32,20240108,2024.1.8 21:02,2024.1.8 23:34
강원도,강릉시,강원,강릉,2107,해람중학교옆 공영주차장,강원도 강릉시 명주로35번길 5 (용강동),5958,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,14.09,1,0,20240108,2024.1.8 22:43,2024.1.8 23:43
강원도,강릉시,강원,강릉,1050,교동e-편한세상 아파트,강원도 강릉시 종합운동장길 92,3214,완속02,아파트용,7,BC타입5핀(완속),완속,5.77,1,55,20240108,2024.1.8 21:49,2024.1.8 23:45
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,12.98,0,16,20240108,2024.1.8 23:31,2024.1.8 23:47
강원도,강릉시,강원,강릉,3636,포남2주공아파트,강원도 강릉시 산양큰길 37 (포남동2주공아파트),9045,완속01,아파트용,7,BC타입5핀(완속),완속,30.47,5,24,20240108,2024.1.8 18:27,2024.1.8 23:52
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9048,완속02,아파트용,7,BC타입5핀(완속),완속,32.85,5,25,20240108,2024.1.8 18:30,2024.1.8 23:55
강원도,강릉시,강원,강릉,1050,교동e-편한세상 아파트,강원도 강릉시 종합운동장길 92,3213,완속01,아파트용,7,BC타입5핀(완속),완속,49.76,7,58,20240109,2024.1.8 16:41,2024.1.9 0:40
강원도,강릉시,강원,강릉,2909,홍제힐스테이트,강원도 강릉시 토성로 39,7715,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,0.14,0,0,20240109,2024.1.9 1:37,2024.1.9 1:37
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9821,완속04,아파트용,7,BC타입5핀(완속),완속,36.63,6,18,20240109,2024.1.8 19:23,2024.1.9 1:42
강원도,강릉시,강원,강릉,2436,홍제동 공영주차장,강원도 강릉시 홍제동 157,6674,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,23.98,1,0,20240109,2024.1.9 0:48,2024.1.9 1:48
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,38.22,1,0,20240109,2024.1.9 0:52,2024.1.9 1:52
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9819,완속02,아파트용,7,BC타입5핀(완속),완속,27.29,4,21,20240109,2024.1.8 21:49,2024.1.9 2:11
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9050,완속04,아파트용,7,BC타입5핀(완속),완속,28.91,4,27,20240109,2024.1.8 21:47,2024.1.9 2:15
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9058,완속07,아파트용,7,BC타입5핀(완속),완속,54.09,8,3,20240109,2024.1.8 18:50,2024.1.9 2:54
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9820,완속03,아파트용,7,BC타입5핀(완속),완속,11.88,2,34,20240109,2024.1.9 0:50,2024.1.9 3:24
강원도,강릉시,강원,강릉,2909,홍제힐스테이트,강원도 강릉시 토성로 39,7714,완속01,아파트용,7,BC타입5핀(완속),완속,37.59,6,46,20240109,2024.1.8 20:54,2024.1.9 3:40
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9049,완속03,아파트용,7,BC타입5핀(완속),완속,60.61,8,59,20240109,2024.1.8 18:42,2024.1.9 3:41
강원도,강릉시,강원,강릉,3900,기산그린타운연립,강원도 강릉시 범일로 528,9877,완속02,아파트용,7,BC타입5핀(완속),완속,15.59,8,30,20240109,2024.1.8 19:23,2024.1.9 3:53
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,27.95,1,0,20240109,2024.1.9 3:04,2024.1.9 4:04
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9047,완속01,아파트용,7,BC타입5핀(완속),완속,57.01,8,19,20240109,2024.1.8 20:29,2024.1.9 4:48
강원도,강릉시,강원,강릉,2439,교2동주민센터,"강원도 강릉시 율곡로 2974 (교동, 교2동주민센터)",6677,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,2.3,0,44,20240109,2024.1.9 6:34,2024.1.9 7:19
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,33.75,1,0,20240109,2024.1.9 6:37,2024.1.9 7:37
강원도,강릉시,강원,강릉,2104,송정동주민센터,강원도 강릉시 송정동 161-2,5953,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,24.02,1,0,20240109,2024.1.9 6:51,2024.1.9 7:51
강원도,강릉시,강원,강릉,2107,해람중학교옆 공영주차장,강원도 강릉시 명주로35번길 5 (용강동),5958,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,17.28,0,41,20240109,2024.1.9 7:19,2024.1.9 8:01
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6671,급속03,공용,50,DC차데모+DC콤보+AC3상(급속),급속,19.02,0,37,20240109,2024.1.9 7:42,2024.1.9 8:19
강원도,강릉시,강원,강릉,3901,그린내하우스,강원도 강릉시 월대산로 85-11,9852,완속01,아파트용,7,BC타입5핀(완속),완속,24.16,14,34,20240109,2024.1.8 17:48,2024.1.9 8:22
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12206,급속04,공용,100,DC콤보(급속),급속,11.07,0,14,20240109,2024.1.9 8:13,2024.1.9 8:27
강원도,강릉시,강원,강릉,4285,입암6주공아파트,"강원도 강릉시 성덕포남로 39 (입암동, 입암6주공아파트)",10429,완속03,아파트용,7,BC타입5핀(완속),완속,45.42,12,59,20240109,2024.1.8 19:35,2024.1.9 8:35
강원도,강릉시,강원,강릉,2435,허균허난설헌기념공원,"강원도 강릉시 난설헌로193번길 1-15 (초당동, 초희전통차체험관)",6673,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,27.76,1,0,20240109,2024.1.9 7:36,2024.1.9 8:36
강원도,강릉시,강원,강릉,2439,교2동주민센터,"강원도 강릉시 율곡로 2974 (교동, 교2동주민센터)",6677,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,18.95,1,0,20240109,2024.1.9 7:48,2024.1.9 8:48
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,23.53,0,38,20240109,2024.1.9 8:15,2024.1.9 8:54
강원도,강릉시,강원,강릉,4285,입암6주공아파트,"강원도 강릉시 성덕포남로 39 (입암동, 입암6주공아파트)",10428,완속02,아파트용,7,BC타입5핀(완속),완속,30.85,12,4,20240109,2024.1.8 20:56,2024.1.9 9:01
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12247,급속04,공용,100,DC콤보(급속),급속,55.84,0,38,20240109,2024.1.9 8:40,2024.1.9 9:18
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11343,급속02,공용,100,DC콤보(급속),급속,22.66,1,7,20240109,2024.1.9 8:21,2024.1.9 9:28
강원도,강릉시,강원,강릉,2435,허균허난설헌기념공원,"강원도 강릉시 난설헌로193번길 1-15 (초당동, 초희전통차체험관)",6673,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,19.2,1,0,20240109,2024.1.9 8:38,2024.1.9 9:38
강원도,강릉시,강원,강릉,2102,강원양돈농협 하나로마트,강원도 강릉시 솔올로 9 (교동),5951,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,34.46,0,42,20240109,2024.1.9 9:23,2024.1.9 10:06
강원도,강릉시,강원,강릉,4285,입암6주공아파트,"강원도 강릉시 성덕포남로 39 (입암동, 입암6주공아파트)",10427,완속01,아파트용,7,BC타입5핀(완속),완속,30.48,14,34,20240109,2024.1.8 19:41,2024.1.9 10:16
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,6.17,0,18,20240109,2024.1.9 9:59,2024.1.9 10:18
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12247,급속04,공용,100,DC콤보(급속),급속,9.64,0,14,20240109,2024.1.9 10:06,2024.1.9 10:21
강원도,강릉시,강원,강릉,42,강릉특별지사,강원도 강릉시 강릉대로 563 (포남동),77,급속01,업무용,50,DC차데모+DC콤보+AC3상(급속),급속,19.98,0,31,20240109,2024.1.9 10:02,2024.1.9 10:34
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12206,급속04,공용,100,DC콤보(급속),급속,31.07,0,43,20240109,2024.1.9 9:52,2024.1.9 10:36
강원도,강릉시,강원,강릉,2435,허균허난설헌기념공원,"강원도 강릉시 난설헌로193번길 1-15 (초당동, 초희전통차체험관)",6673,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,16.29,0,21,20240109,2024.1.9 10:36,2024.1.9 10:58
강원도,강릉시,강원,강릉,42,강릉특별지사,강원도 강릉시 강릉대로 563 (포남동),77,급속01,업무용,50,DC차데모+DC콤보+AC3상(급속),급속,5.94,0,9,20240109,2024.1.9 11:00,2024.1.9 11:10
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12203,급속01,공용,100,DC콤보(급속),급속,13,0,20,20240109,2024.1.9 11:01,2024.1.9 11:21
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,24.83,1,0,20240109,2024.1.9 10:36,2024.1.9 11:36
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12246,급속03,공용,100,DC콤보(급속),급속,18.96,0,18,20240109,2024.1.9 11:17,2024.1.9 11:36
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11343,급속02,공용,100,DC콤보(급속),급속,44.48,0,36,20240109,2024.1.9 11:30,2024.1.9 12:06
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,34.82,0,42,20240109,2024.1.9 11:31,2024.1.9 12:14
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5955,급속02,공용,50,DC차데모+DC콤보+AC3상(급속),급속,35.13,1,0,20240109,2024.1.9 11:16,2024.1.9 12:17
강원도,강릉시,강원,강릉,2099,강남동주민센터,강원도 강릉시 남부로 232,5948,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,37.42,1,0,20240109,2024.1.9 11:21,2024.1.9 12:21
강원도,강릉시,강원,강릉,2909,홍제힐스테이트,강원도 강릉시 토성로 39,7715,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,33.81,0,51,20240109,2024.1.9 11:38,2024.1.9 12:30
강원도,강릉시,강원,강릉,2103,성덕동주민센터,강원도 강릉시 성덕포남로 115 (입암동),5952,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,12.12,0,50,20240109,2024.1.9 11:41,2024.1.9 12:31
강원도,강릉시,강원,강릉,42,강릉특별지사,강원도 강릉시 강릉대로 563 (포남동),77,급속01,업무용,50,DC차데모+DC콤보+AC3상(급속),급속,9.86,0,17,20240109,2024.1.9 12:17,2024.1.9 12:34
강원도,강릉시,강원,강릉,2104,송정동주민센터,강원도 강릉시 송정동 161-2,5953,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,36.29,1,0,20240109,2024.1.9 11:42,2024.1.9 12:43
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,6.64,0,17,20240109,2024.1.9 12:38,2024.1.9 12:56
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12206,급속04,공용,100,DC콤보(급속),급속,42.23,1,0,20240109,2024.1.9 11:56,2024.1.9 12:57
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9823,완속06,아파트용,7,BC타입5핀(완속),완속,10.89,1,38,20240109,2024.1.9 11:24,2024.1.9 13:02
